"cohort","age","period","window_end_period","loans_at_risk","defaults_3m","rd3m","q","y_logit","mu","residual_after_mean","age_effect","residual_after_age","cohort_effect","residual_after_cohort","period_effect","residual_after_period","fitted_logit","fitted_rd3m","reconstructed_q","risk_base","risk_after_age","risk_after_cohort","risk_after_period","contribution_age","contribution_cohort","contribution_period","contribution_residual","reconstructed_rd3m"
"2018-12-01",10,"2019-10-01","2019-12-01",1378,40,0.0290275761973875,0.0293691080493111,-3.49800288884791,-3.80673473380674,0.308731844958828,0.249100324734697,0.0596315202241304,-0.290674468578005,0.350305988802135,0.327238288421553,0.0230677003805823,-3.5210705892285,0.0287186179895625,0.0293691080493111,0.0217375941071289,0.0277160988991316,0.0208708750930543,0.0287186179895625,0.00597850479200264,-0.00684522380607728,0.00784774289650821,0.000308958207825005,0.0290275761973875
"2018-12-01",11,"2019-11-01","2020-01-01",1324,40,0.0302114803625378,0.0305660377358491,-3.45682284243744,-3.80673473380674,0.349911891369296,0.289264109856582,0.0606477815127142,-0.290674468578005,0.351322250090719,0.340221937540722,0.0111003125499968,-3.46792315498744,0.0302388244169854,0.0305660377358491,0.0217375941071289,0.0288192054610655,0.0217076229497876,0.0302388244169854,0.00708161135393656,-0.00711158251127795,0.00853120146719784,-2.73440544476325e-05,0.0302114803625378
"2018-12-01",12,"2019-12-01","2020-02-01",1285,38,0.0295719844357977,0.0299377916018663,-3.47823858633194,-3.80673473380674,0.328496147474806,0.294297372332265,0.0341987751425408,-0.290674468578005,0.324873243720546,0.398743386412819,-0.0738701426922727,-3.40436844363966,0.0321592186414451,0.0299377916018663,0.0217375941071289,0.0289604143169464,0.0218147690495934,0.0321592186414451,0.00722282020981744,-0.00714564526735299,0.0103444495918517,-0.00258723420564742,0.0295719844357977
"2018-12-01",13,"2020-01-01","2020-03-01",1241,29,0.0233682514101531,0.0237520128824477,-3.71604935946586,-3.80673473380674,0.0906853743408771,0.303514845354915,-0.212829471014038,-0.290674468578005,0.0778449975639675,0.267163533020558,-0.189318535456591,-3.52673082400927,0.0285611526679661,0.0237520128824477,0.0217375941071289,0.0292207539062206,0.0220123290238391,0.0285611526679661,0.0074831597990917,-0.00720842488238154,0.00654882364412696,-0.00519290125781295,0.0233682514101531
"2018-12-01",14,"2020-02-01","2020-04-01",1198,25,0.0208681135225376,0.0212677231025855,-3.8290675631267,-3.80673473380674,-0.0223328293199567,0.282992614882479,-0.305325444202436,-0.290674468578005,-0.0146509756244307,0.020954849412792,-0.0356058250372227,-3.79346173808948,0.0220216442781011,0.0212677231025855,0.0217375941071289,0.028644192466134,0.0215748376999784,0.0220216442781011,0.0069065983590051,-0.00706935476615564,0.000446806578122742,-0.00115353075556358,0.0208681135225376
"2018-12-01",15,"2020-03-01","2020-05-01",1172,18,0.015358361774744,0.015771526001705,-4.13365189671027,-3.80673473380674,-0.32691716290353,0.290285959980498,-0.617203122884027,-0.290674468578005,-0.326528654306022,-0.109104323685269,-0.217424330620753,-3.91622756608952,0.0195271803329507,0.015771526001705,0.0217375941071289,0.0288478194500509,0.0217293339790868,0.0195271803329507,0.00711022534292199,-0.00711848547096416,-0.00220215364613608,-0.00416881855820666,0.015358361774744
"2018-12-01",16,"2020-04-01","2020-06-01",1142,21,0.0183887915936953,0.0188101487314086,-3.95436941882665,-3.80673473380674,-0.147634685019904,0.255943184868061,-0.403577869887965,-0.290674468578005,-0.11290340130996,-0.0839574631687652,-0.028945938141195,-3.92542348068545,0.0193518922773355,0.0188101487314086,0.0217375941071289,0.02790109687394,0.0210111702935907,0.0193518922773355,0.00616350276681102,-0.00688992658034927,-0.00165927801625522,-0.000963100683640201,0.0183887915936953
"2018-12-01",17,"2020-05-01","2020-07-01",1114,24,0.0215439856373429,0.0219730941704036,-3.795718468091,-3.80673473380674,0.0110162657157389,0.264080020949498,-0.253063755233759,-0.290674468578005,0.0376107133442458,0.147768516703317,-0.110157803359071,-3.68556066473193,0.0244693404674953,0.0219730941704036,0.0217375941071289,0.028122639040942,0.0211791965263935,0.0244693404674953,0.00638504493381307,-0.00694344251454854,0.00329014394110186,-0.00292535483015242,0.0215439856373429
"2018-12-01",18,"2020-06-01","2020-08-01",1086,34,0.0313075506445672,0.031738730450782,-3.41796424151922,-3.80673473380674,0.388770492287519,0.253616829857505,0.135153662430014,-0.290674468578005,0.425828131008019,0.304798858195984,0.121029272812035,-3.53899351433126,0.0282228790929277,0.031738730450782,0.0217375941071289,0.0278380692675519,0.020963371150615,0.0282228790929277,0.00610047516042296,-0.00687469811693695,0.00725950794231274,0.00308467155163953,0.0313075506445672
"2018-12-01",19,"2020-07-01","2020-09-01",1057,25,0.0236518448438978,0.0241020793950851,-3.70105987267081,-3.80673473380674,0.105674861135934,0.241048700025503,-0.135373838889569,-0.290674468578005,0.155300629688436,0.275080610897249,-0.119779981208813,-3.58127989146199,0.0270859686710493,0.0241020793950851,0.0217375941071289,0.0274999475031061,0.0207069710634303,0.0270859686710493,0.00576235339597715,-0.00679297643967574,0.00637899760761897,-0.00343412382715149,0.0236518448438978
"2018-12-01",20,"2020-08-01","2020-10-01",1025,24,0.0234146341463415,0.0238791423001949,-3.71058103755519,-3.80673473380674,0.0961536962515495,0.19016434378928,-0.0940106475377302,-0.290674468578005,0.196663821040275,0.214259832349531,-0.0175960113092564,-3.69298502624594,0.024292740862227,0.0238791423001949,0.0217375941071289,0.0261713416691865,0.0196999063940049,0.024292740862227,0.00443374756205756,-0.00647143527518158,0.00459283446822207,-0.000878106715885528,0.0234146341463415
"2018-12-01",21,"2020-09-01","2020-11-01",991,17,0.0171543895055499,0.0176411290322581,-4.01972363801815,-3.80673473380674,-0.212988904211405,0.159736706239509,-0.372725610450915,-0.290674468578005,-0.0820511418729095,0.143894773994937,-0.225945915867846,-3.7937777221503,0.022014840054599,0.0176411290322581,0.0217375941071289,0.0254069305137959,0.0191208012834607,0.022014840054599,0.00366933640666691,-0.00628612923033519,0.00289403877113837,-0.00486045054904908,0.0171543895055499
"2018-12-01",22,"2020-10-01","2020-12-01",964,23,0.0238589211618257,0.0243523316062176,-3.69047392694709,-3.80673473380674,0.116260806859648,0.116545108534489,-0.000284301674841919,-0.290674468578005,0.290390166903163,0.200544233240718,0.0898459336624448,-3.78031986060954,0.0223064618302599,0.0243523316062176,0.0217375941071289,0.0243590873272493,0.018327337927112,0.0223064618302599,0.00262149322012033,-0.00603174940013724,0.00397912390314787,0.00155245933156582,0.0238589211618257
"2018-12-01",23,"2020-11-01","2021-01-01",930,27,0.0290322580645161,0.0295381310418904,-3.49209010535976,-3.80673473380674,0.314644628446984,0.134096448024832,0.180548180422152,-0.290674468578005,0.471222649000157,0.302336275571726,0.168886373428431,-3.66097647878819,0.0250630908915546,0.0295381310418904,0.0217375941071289,0.0247797081878399,0.0186457959840314,0.0250630908915546,0.00304211408071098,-0.00613391220380853,0.0064172949075232,0.00396916717296154,0.0290322580645161
"2018-12-01",24,"2020-12-01","2021-02-01",895,22,0.0245810055865922,0.0251116071428571,-3.65899282036374,-3.80673473380674,0.147741913443004,0.136933913842919,0.010807999600085,-0.290674468578005,0.30148246817809,0.160050155148238,0.141432313029852,-3.80042513339359,0.0218721738760304,0.0251116071428571,0.0217375941071289,0.024848370001482,0.0186977872794104,0.0218721738760304,0.00311077589435308,-0.00615058272207166,0.00317438659662006,0.00270883171056175,0.0245810055865922
"2018-12-01",25,"2021-01-01","2021-03-01",863,19,0.0220162224797219,0.0225694444444444,-3.76833027067815,-3.80673473380674,0.0384044631285874,0.153144376103385,-0.114739912974797,-0.290674468578005,0.175934555603208,-0.0170523393881472,0.192986894991355,-3.96131716566951,0.0186823466237326,0.0225694444444444,0.0217375941071289,0.025244204774237,0.018997551998759,0.0186823466237326,0.00350661066710802,-0.00624665277547795,-0.00031520537502638,0.00333387585598926,0.0220162224797219
"2018-12-01",26,"2021-02-01","2021-04-01",833,11,0.0132052821128451,0.01378896882494,-4.27000144727032,-3.80673473380674,-0.463266713463582,0.150824454081345,-0.614091167544927,-0.290674468578005,-0.323416698966922,-0.271661745630415,-0.0517549533365065,-4.21824649393382,0.0145107781768321,0.01378896882494,0.0217375941071289,0.0251871814349458,0.018954364647192,0.0145107781768321,0.00344958732781681,-0.00623281678775373,-0.0044435864703599,-0.00130549606398699,0.0132052821128451
"2018-12-01",27,"2021-03-01","2021-05-01",808,13,0.0160891089108911,0.0166872682323857,-4.07628116233346,-3.80673473380674,-0.269546428526716,0.182987039848669,-0.452533468375385,-0.290674468578005,-0.16185899979738,-0.520233929176068,0.358374929378688,-4.43465609171214,0.0117201526896902,0.0166872682323857,0.0217375941071289,0.0259890387722965,0.01956177635472,0.0117201526896902,0.00425144466516755,-0.00642726241757649,-0.00784162366502976,0.00436895622120084,0.0160891089108911
"2018-12-01",28,"2021-04-01","2021-06-01",790,11,0.0139240506329114,0.0145385587863464,-4.21630565312863,-3.80673473380674,-0.409570919321886,0.161161887237147,-0.570732806559033,-0.290674468578005,-0.280058337981028,-0.575798699208423,0.295740361227395,-4.51204601435602,0.0108568159765338,0.0145385587863464,0.0217375941071289,0.0254422438960924,0.0191475491596106,0.0108568159765338,0.00370464978896346,-0.00629469473648177,-0.00829073318307682,0.00306723465637758,0.0139240506329114
"2018-12-01",29,"2021-05-01","2021-07-01",771,9,0.0116731517509728,0.0123056994818653,-4.38531070987507,-3.80673473380674,-0.57857597606833,0.142171123824215,-0.720747099892545,-0.290674468578005,-0.43007263131454,-0.604464695930074,0.174392064615533,-4.5597027744906,0.0103567835067391,0.0123056994818653,0.0217375941071289,0.024975588751243,0.018794123162816,0.0103567835067391,0.00323799464411409,-0.00618146558842705,-0.00843733965607687,0.00131636824423365,0.0116731517509728
"2018-12-01",30,"2021-06-01","2021-08-01",752,7,0.00930851063829787,0.0099601593625498,-4.59915211366253,-3.80673473380674,-0.792417379855787,0.125435575789942,-0.917852955645729,-0.290674468578005,-0.627178487067724,-0.615056956882158,-0.0121215301855663,-4.58703058347696,0.0100804019941308,0.00996015936254981,0.0217375941071289,0.0245712715617039,0.018487977140515,0.0100804019941308,0.00283367745457492,-0.00608329442118886,-0.00840757514638419,-0.000771891355832941,0.00930851063829787
"2018-12-01",31,"2021-07-01","2021-09-01",734,4,0.00544959128065395,0.00612244897959184,-5.08965183441448,-3.80673473380674,-1.28291710060774,0.116476719657313,-1.39939382026505,-0.290674468578005,-1.10871935168705,-0.598645632595379,-0.510073719091669,-4.57957811532281,0.010155040759023,0.00612244897959183,0.0217375941071289,0.0243574620690612,0.0183261075528098,0.010155040759023,0.00261986796193227,-0.00603135451625142,-0.00817106679378677,-0.00470544947836907,0.00544959128065395
"2018-12-01",32,"2021-08-01","2021-10-01",703,2,0.00284495021337127,0.00355113636363636,-5.63693016766836,-3.80673473380674,-1.83019543386162,0.132416258675008,-1.96261169253663,-0.290674468578005,-1.67193722395862,-0.603066826573219,-1.0688703973854,-4.56805977028296,0.0102714778692564,0.00355113636363636,0.0217375941071289,0.0247391376828066,0.018615076512517,0.0102714778692564,0.00300154357567763,-0.00612406117028955,-0.00834359864326067,-0.00742652765588509,0.00284495021337127
"2018-12-01",33,"2021-09-01","2021-11-01",685,3,0.00437956204379562,0.00510204081632653,-5.27299955856375,-3.80673473380674,-1.46626482475701,0.139526428591446,-1.60579125334845,-0.290674468578005,-1.31511678477045,-0.597629828619684,-0.717486956150762,-4.55551260241298,0.0103998189940075,0.00510204081632653,0.0217375941071289,0.0249112664840387,0.0187454146086475,0.0103998189940075,0.0031736723769098,-0.00616585187539129,-0.00834559561463993,-0.0060202569502119,0.00437956204379562
"2018-12-01",34,"2021-10-01","2021-12-01",669,6,0.00896860986547085,0.00970149253731343,-4.62572667687067,-3.80673473380674,-0.81899194306393,0.131428628410337,-0.950420571474266,-0.290674468578005,-0.659746102896261,-0.643647475931096,-0.0160986269651655,-4.60962804990551,0.00985738517515747,0.00970149253731343,0.0217375941071289,0.0247153201974912,0.0185970425096513,0.00985738517515747,0.00297772609036222,-0.00611827768783985,-0.00873965733449385,-0.00088877530968662,0.00896860986547085
"2019-01-01",1,"2019-02-01","2019-04-01",1744,3,0.00172018348623853,0.00200573065902579,-6.20973912131069,-3.80673473380674,-2.40300438750395,-1.7073653881347,-0.695638999369248,-0.335708654744578,-0.35993034462467,0.0940197986978563,-0.453950143322526,-5.75578897798816,0.00315442707950673,0.00200573065902579,0.0217375941071289,0.00401337969127483,0.00287217675332241,0.00315442707950673,-0.0177242144158541,-0.00114120293795242,0.000282250326184319,-0.0014342435932682,0.00172018348623853
"2019-01-01",2,"2019-03-01","2019-05-01",1691,16,0.00946185688941455,0.00975177304964539,-4.62050652627083,-3.80673473380674,-0.813771792464089,-0.802500335743768,-0.0112714567203214,-0.335708654744578,0.324437198024257,0.099039815618788,0.225397382405469,-4.8459039086763,0.00779920335184931,0.00975177304964538,0.0217375941071289,0.00986122148763851,0.0070689889362086,0.00779920335184931,-0.0118763726194904,-0.0027922325514299,0.000730214415640708,0.00166265353756524,0.00946185688941455
"2019-01-01",3,"2019-04-01","2019-06-01",1628,33,0.0202702702702703,0.0205647636586863,-3.86339700688728,-3.80673473380674,-0.0566622730805362,-0.337459829206784,0.280797556126248,-0.335708654744578,0.616506210870826,0.13539683365246,0.481109377218366,-4.34450638410564,0.0128116443679105,0.0205647636586863,0.0217375941071289,0.0156087071675435,0.0112074787994479,0.0128116443679105,-0.00612888693958539,-0.00440122836809568,0.00160416556846266,0.00745862590235974,0.0202702702702703
"2019-01-01",4,"2019-05-01","2019-07-01",1590,46,0.0289308176100629,0.0292269013199246,-3.50300319976533,-3.80673473380674,0.303731534041416,-0.182480278425218,0.486211812466634,-0.335708654744578,0.821920467211212,0.125605706799516,0.696314760411695,-4.19931796017702,0.0147839625872082,0.0292269013199246,0.0217375941071289,0.0181776956171205,0.0130616945084979,0.0147839625872082,-0.00355989849000843,-0.00511600110862264,0.00172226807871037,0.0141468550228547,0.0289308176100629
"2019-01-01",5,"2019-06-01","2019-08-01",1542,45,0.0291828793774319,0.0294880103694102,-3.4938400040327,-3.80673473380674,0.312894729774042,-0.110329660461367,0.423224390235409,-0.335708654744578,0.758933044979987,0.311937835130062,0.446995209849926,-3.94083521388263,0.0190615740188769,0.0294880103694102,0.0217375941071289,0.019511164970081,0.014025228153422,0.0190615740188769,-0.00222642913704798,-0.00548593681665897,0.00503634586545495,0.010121305358555,0.0291828793774319
"2019-01-01",6,"2019-07-01","2019-09-01",1485,36,0.0242424242424242,0.0245625841184388,-3.68166168777326,-3.80673473380674,0.125073046033477,-0.00462210480800024,0.129695150841477,-0.335708654744578,0.465403805586055,0.379299877568343,0.0861039280177124,-3.76776561579098,0.0225819041263382,0.0245625841184388,0.0217375941071289,0.0216395216911312,0.015564656395855,0.0225819041263382,-9.8072415997727e-05,-0.00607486529527624,0.00701724773048324,0.00166052011608602,0.0242424242424242
"2019-01-01",7,"2019-08-01","2019-10-01",1425,27,0.0189473684210526,0.0192847124824684,-3.92896950796949,-3.80673473380674,-0.122234774162748,0.0795860484344686,-0.201820822597216,-0.335708654744578,0.133887832147362,0.331113081031449,-0.197225248884087,-3.7317442590854,0.0233907892697398,0.0192847124824684,0.0217375941071289,0.0234959992497771,0.016908972155409,0.0233907892697398,0.00175840514264819,-0.00658702709436814,0.00648181711433079,-0.00444342084868714,0.0189473684210526
"2019-01-01",8,"2019-09-01","2019-11-01",1370,24,0.0175182481751825,0.0178701677607586,-4.00659079470097,-3.80673473380674,-0.199856060894231,0.14017796756865,-0.340034028462882,-0.335708654744578,-0.00432537371830394,0.279939824453181,-0.284265198171485,-3.72232559652949,0.0236069145905978,0.0178701677607586,0.0217375941071289,0.0249270977186229,0.0179462401595111,0.0236069145905978,0.00318950361149392,-0.00698085755911177,0.00566067443108671,-0.00608866641541533,0.0175182481751825
"2019-01-01",9,"2019-10-01","2019-12-01",1316,32,0.0243161094224924,0.0246772968868641,-3.67688472721425,-3.80673473380674,0.129850006592495,0.188722894148899,-0.058872887556404,-0.335708654744578,0.276835767188174,0.327238288421553,-0.0504025212333792,-3.62648220598087,0.0259199080546716,0.0246772968868641,0.0217375941071289,0.026134629384257,0.0188221292333652,0.0259199080546716,0.00439703527712805,-0.00731250015089182,0.00709777882130638,-0.00160379863217915,0.0243161094224924
"2019-01-01",10,"2019-11-01","2020-01-01",1264,34,0.0268987341772152,0.0272727272727273,-3.5742165457938,-3.80673473380674,0.232518188012945,0.249100324734697,-0.0165821367217527,-0.335708654744578,0.319126518022825,0.340221937540722,-0.0210954195178972,-3.5531211262759,0.0278379820614999,0.0272727272727273,0.0217375941071289,0.0277160988991316,0.0199701755974028,0.0278379820614999,0.00597850479200264,-0.0077459233017288,0.00786780646409709,-0.000939247884284681,0.0268987341772152
"2019-01-01",11,"2019-12-01","2020-02-01",1217,33,0.0271158586688578,0.027504105090312,-3.56553058476782,-3.80673473380674,0.241204149038922,0.289264109856582,-0.0480599608176602,-0.335708654744578,0.287648693926918,0.398743386412819,-0.111094692485901,-3.45443589228192,0.0306368465670001,0.027504105090312,0.0217375941071289,0.0288192054610655,0.0207715789846941,0.0306368465670001,0.00708161135393656,-0.0080476264763714,0.00986526758230597,-0.00352098789814223,0.0271158586688578
"2019-01-01",12,"2020-01-01","2020-03-01",1161,24,0.020671834625323,0.0210843373493976,-3.83791503327442,-3.80673473380674,-0.0311802994676831,0.294297372332265,-0.325477671799948,-0.335708654744578,0.0102309829446296,0.267163533020558,-0.256932550075929,-3.5809824831985,0.0270938071708898,0.0210843373493976,0.0217375941071289,0.0289604143169464,0.0208742034719808,0.0270938071708898,0.00722282020981744,-0.00808621084496563,0.00621960369890905,-0.0064219725455668,0.020671834625323
"2019-01-01",13,"2020-02-01","2020-04-01",1130,21,0.0185840707964602,0.0190097259062776,-3.94361180723903,-3.80673473380674,-0.13687707343229,0.303514845354915,-0.440391918787205,-0.335708654744578,-0.104683264042627,0.020954849412792,-0.125638113455419,-3.81797369378361,0.0214998770961019,0.0190097259062776,0.0217375941071289,0.0292207539062206,0.0210634288698715,0.0214998770961019,0.0074831597990917,-0.00815732503634915,0.000436448226230436,-0.00291580629964176,0.0185840707964602
"2019-01-01",14,"2020-03-01","2020-05-01",1109,21,0.0189359783588819,0.0193693693693694,-3.92450294554098,-3.80673473380674,-0.117768211734244,0.282992614882479,-0.400760826616723,-0.335708654744578,-0.0650521718721448,-0.109104323685269,0.0440521518131243,-3.96855509735411,0.0185501125778915,0.0193693693693694,0.0217375941071289,0.028644192466134,0.0206443986758127,0.0185501125778915,0.0069065983590051,-0.00799979379032135,-0.00209428609792116,0.000385865780990351,0.0189359783588819
"2019-01-01",15,"2020-04-01","2020-06-01",1087,19,0.0174793008279669,0.0179227941176471,-4.0035966091895,-3.80673473380674,-0.19686187538276,0.290285959980498,-0.487147835363258,-0.335708654744578,-0.15143918061868,-0.0839574631687652,-0.0674817174499147,-3.93611489173959,0.0191500363514827,0.0179227941176471,0.0217375941071289,0.0288478194500509,0.0207923737207034,0.0191500363514827,0.00711022534292199,-0.00805544572934756,-0.00164233736922068,-0.00167073552351581,0.0174793008279669
"2019-01-01",16,"2020-05-01","2020-07-01",1065,18,0.0169014084507042,0.0173545966228893,-4.03639091971201,-3.80673473380674,-0.229656185905273,0.255943184868061,-0.485599370773334,-0.335708654744578,-0.149890716028756,0.147768516703317,-0.297659232732073,-3.73873168697994,0.0232317012945014,0.0173545966228893,0.0217375941071289,0.02790109687394,0.0201045405637272,0.0232317012945014,0.00616350276681102,-0.00779655631021273,0.00312716073077414,-0.00633029284379715,0.0169014084507042
"2019-01-01",17,"2020-06-01","2020-08-01",1027,23,0.0223953261927945,0.0228599221789883,-3.75524476310488,-3.80673473380674,0.0514899707018652,0.264080020949498,-0.212590050247633,-0.335708654744578,0.123118604496945,0.304798858195984,-0.181680253699039,-3.57356450940584,0.0272900304303973,0.0228599221789883,0.0217375941071289,0.028122639040942,0.020265466567166,0.0272900304303973,0.00638504493381307,-0.00785717247377601,0.00702456386323127,-0.00489470423760272,0.0223953261927945
"2019-01-01",18,"2020-07-01","2020-09-01",995,24,0.0241206030150754,0.0245983935742972,-3.68016815126681,-3.80673473380674,0.126566582539928,0.253616829857505,-0.127050247317577,-0.335708654744578,0.208658407427001,0.275080610897249,-0.0664222034702485,-3.61374594779656,0.0262434229591835,0.0245983935742972,0.0217375941071289,0.0278380692675519,0.0200587616889305,0.0262434229591835,0.00610047516042296,-0.0077793075786214,0.006184661270253,-0.00212281994410812,0.0241206030150754
"2019-01-01",19,"2020-08-01","2020-10-01",971,24,0.0247167868177137,0.0252057613168724,-3.6551538194059,-3.80673473380674,0.151580914400841,0.241048700025503,-0.0894677856246613,-0.335708654744578,0.246240869119917,0.214259832349531,0.0319810367703855,-3.68713485617629,0.0244317917019118,0.0252057613168724,0.0217375941071289,0.0274999475031061,0.0198132018444915,0.0244317917019118,0.00576235339597715,-0.00768674565861463,0.00461858985742038,0.000284995115801854,0.0247167868177137
"2019-01-01",20,"2020-09-01","2020-11-01",933,18,0.0192926045016077,0.0198072805139186,-3.90169963203029,-3.80673473380674,-0.0949648982235449,0.19016434378928,-0.285129242012825,-0.335708654744578,0.0505794127317533,0.143894773994937,-0.0933153612631832,-3.8083842707671,0.0217025442455559,0.0198072805139186,0.0217375941071289,0.0261713416691865,0.0188487681907413,0.0217025442455559,0.00443374756205756,-0.00732257347844518,0.00285377605481455,-0.00240993974394815,0.0192926045016077
"2019-01-01",21,"2020-10-01","2020-12-01",911,21,0.0230515916575192,0.0235745614035088,-3.7237301675961,-3.80673473380674,0.0830045662106418,0.159736706239509,-0.0767321400288673,-0.335708654744578,0.258976514715711,0.200544233240718,0.0584322814749924,-3.78216244907109,0.0222663123836013,0.0235745614035088,0.0217375941071289,0.0254069305137959,0.0182942165006269,0.0222663123836013,0.00366933640666691,-0.00711271401316895,0.00397209588297439,0.000785279273917909,0.0230515916575192
"2019-01-01",22,"2020-11-01","2021-01-01",875,25,0.0285714285714286,0.0291095890410959,-3.50714595967154,-3.80673473380674,0.299588774135205,0.116545108534489,0.183043665600716,-0.335708654744578,0.518752320345294,0.302336275571726,0.216416044773567,-3.7235620044451,0.0235784326278367,0.0291095890410959,0.0217375941071289,0.0243590873272493,0.0175344410805222,0.0235784326278367,0.00262149322012033,-0.00682464624672705,0.00604399154731444,0.00499299594359191,0.0285714285714286
"2019-01-01",23,"2020-12-01","2021-02-01",844,26,0.0308056872037915,0.0313609467455621,-3.43032866381901,-3.80673473380674,0.376406069987728,0.134096448024832,0.242309621962897,-0.335708654744578,0.578018276707475,0.160050155148238,0.417968121559237,-3.84829678537825,0.0208711222034662,0.0313609467455621,0.0217375941071289,0.0247797081878399,0.017839372035294,0.0208711222034662,0.00304211408071098,-0.00694033615254588,0.00303175016817216,0.00993456500032527,0.0308056872037915
